poemId,emotion,le_prob,ai_prob,xi_prob,nu/hao_prob,si_prob
6586,思,0.0815,0.1463,0.0081,0.0113,0.2832
6587,哀,0.0195,0.9904,0.0008,0.0083,0.3117
6588,乐,0.3534,0.0066,0.1084,0.044,0.0638
6589,哀,0.0158,0.7556,0.0186,0.1021,0.1301
6590,"哀, 思",0.0953,0.9176,0.0013,0.0203,0.8631
6591,哀,0.0557,0.922,0.0008,0.1938,0.0054
6592,"哀, 思",0.2158,0.5483,0.0127,0.1908,0.9240
6593,哀,0.0014,0.998,0.0026,0.0061,0.0881
6594,"哀, 思",0.0100,0.9679,0.0007,0.0314,0.6104
6595,哀,0.0347,0.9952,0.0041,0.0005,0.091
6596,哀,0.0055,0.9849,0.0005,0.0031,0.2103
6597,哀,0.0034,0.9994,0.0004,0.0155,0.0429
6598,哀,0.0414,0.9546,0.0009,0.4786,0.011
6599,思,0.4204,0.0625,0.195,0.0094,0.8851
6600,怒/豪,0.1139,0.0729,0.245,0.2557,0.1582
6601,哀,0.0171,0.8897,0.0012,0.0139,0.2041
6602,"乐, 喜",0.9119,0.0010,0.6612,0.0245,0.0581
6603,"哀, 思",0.0072,0.6467,0.0041,0.0079,0.9782
6604,思,0.167,0.1617,0.0009,0.0236,0.3323
6605,怒/豪,0.312,0.3002,0.0042,0.374,0.1204
6606,"哀, 怒/豪",0.0234,0.9473,0.0004,0.5678,0.1522
6607,哀,0.0121,0.9923,0.1576,0.0013,0.223
6608,怒/豪,0.1353,0.1008,0.0539,0.4346,0.4097
6609,思,0.0438,0.466,0.0163,0.0109,0.5581
6610,"哀, 思",0.0098,0.9284,0.2729,0.0098,0.9317
6611,"哀, 思",0.0048,0.5951,0.0002,0.0002,0.9672
6612,哀,0.0206,0.8309,0.0008,0.0182,0.0522
6613,哀,0.1638,0.9018,0.0201,0.0564,0.0339
6614,哀,0.019,0.998,0.0003,0.0031,0.0973
6615,"哀, 怒/豪, 思",0.0339,0.6843,0.0228,0.9087,0.5988
6616,哀,0.0316,0.7553,0.0409,0.1363,0.0853
6617,哀,0.0129,0.9955,0.0163,0.0012,0.004
6618,哀,0.0671,0.9948,0.0005,0.0005,0.0091
6619,思,0.0749,0.1823,0.1231,0.0037,0.9408
6620,哀,0.0007,0.9527,0.0014,0.0692,0.0102
6621,思,0.2463,0.1522,0.0028,0.2224,0.8672
6622,哀,0.0015,0.7696,0.0038,0.2675,0.2266
6623,"哀, 思",0.0068,0.9058,0.0207,0.0011,0.5288
6624,思,0.3139,0.0605,0.0035,0.1177,0.6481
6625,思,0.1699,0.0036,0.0024,0.0008,0.9529
6626,思,0.0679,0.2722,0.0382,0.0016,0.7659
6627,"乐, 思",0.6125,0.0343,0.0212,0.0011,0.7883
6628,乐,0.6053,0.0796,0.1016,0.4669,0.0043
6629,"喜, 思",0.0286,0.0388,0.5568,0.0074,0.9874
6630,思,0.041,0.0488,0.0094,0.0088,0.983
6631,思,0.0146,0.0194,0.0003,0.0001,0.9859
6632,哀,0.0027,0.0002,0.0048,0.0834,0.0
6633,哀,0.0067,0.6569,0.0311,0.052,0.4107
6634,哀,0.381,0.6518,0.0117,0.0001,0.0833
6635,哀,0.1059,0.7442,0.0023,0.0021,0.3054
6636,哀,0.2994,0.5447,0.0222,0.0129,0.0674
6637,乐,0.729,0.0022,0.0075,0.006,0.3937
6638,乐,0.5925,0.1082,0.1494,0.1329,0.0361
6639,"乐, 思",0.5325,0.0164,0.0056,0.0267,0.6483
6640,哀,0.0068,0.9955,0.0035,0.0122,0.0783
6641,哀,0.2274,0.384,0.073,0.0041,0.2617
6642,哀,0.074,0.6162,0.0011,0.4969,0.2532
6643,思,0.0877,0.1328,0.0256,0.0881,0.2802
6644,思,0.0858,0.013,0.006,0.0285,0.9276
6645,思,0.0397,0.4149,0.0176,0.0066,0.9826
6646,乐,0.4823,0.1146,0.4304,0.046,0.0654
6647,"喜, 思",0.2370,0.0585,0.5870,0.0228,0.5129
6648,"乐, 喜",0.8083,0.0308,0.5667,0.0031,0.1109
6649,思,0.2012,0.2933,0.0829,0.0061,0.813
6650,乐,0.6258,0.0591,0.0642,0.0577,0.3687
6651,怒/豪,0.4182,0.0348,0.0191,0.5211,0.082
6652,乐,0.6415,0.0692,0.4443,0.0196,0.0412
6653,乐,0.9309,0.0229,0.0262,0.0053,0.1373
6654,"哀, 思",0.0103,0.7564,0.1126,0.4567,0.9332
6655,哀,0.0074,0.8984,0.0032,0.0136,0.3205
6656,思,0.0407,0.2203,0.0055,0.0116,0.4679
6657,乐,0.7042,0.1997,0.2925,0.005,0.1534
6658,乐,0.9355,0.0406,0.1058,0.041,0.3957
6659,"乐, 哀",0.8883,0.5056,0.0034,0.4803,0.3668
6660,哀,0.0184,0.7107,0.0116,0.3375,0.26
6661,思,0.0056,0.0724,0.0107,0.0146,0.981
6662,思,0.193,0.1071,0.0538,0.0667,0.5255
6663,思,0.3879,0.0276,0.0011,0.001,0.7541
6664,思,0.1636,0.391,0.0206,0.0159,0.8931
6665,思,0.0505,0.0053,0.0262,0.0021,0.9601
6666,思,0.0645,0.0456,0.3629,0.031,0.9772
6667,"哀, 思",0.0222,0.7304,0.0106,0.0702,0.8002
6668,哀,0.0274,0.9782,0.0088,0.0078,0.0974
6669,哀,0.0039,0.9985,0.0063,0.0091,0.0092
6670,哀,0.0141,0.998,0.0004,0.0033,0.0073
6671,哀,0.0523,0.6742,0.0021,0.0068,0.2605
6672,哀,0.4468,0.5535,0.0406,0.021,0.0603
6673,思,0.2963,0.068,0.06,0.0834,0.4015
6674,哀,0.0219,0.5209,0.2339,0.0015,0.265
6675,哀,0.0078,0.9963,0.0415,0.0656,0.1114
6676,乐,0.9975,0.0005,0.0006,0.0025,0.4611
6677,乐,0.2463,0.1088,0.1294,0.1037,0.2451
6678,哀,0.1248,0.9829,0.0285,0.3741,0.4088
6679,"哀, 思",0.0152,0.7496,0.0034,0.0006,0.9087
6680,思,0.03,0.0731,0.1265,0.0124,0.9851
6681,哀,0.0008,0.9905,0.0002,0.0033,0.3526
6682,思,0.0571,0.0963,0.0029,0.0007,0.9665
6683,思,0.298,0.0148,0.0074,0.0149,0.9322
6684,"哀, 思",0.0139,0.7845,0.0559,0.0023,0.8358
6685,思,0.0077,0.489,0.0018,0.0149,0.9777
6686,乐,0.6504,0.0389,0.0018,0.1767,0.4548
6687,哀,0.1173,0.8848,0.1475,0.0015,0.4521
6688,哀,0.0175,0.7791,0.0717,0.0088,0.445
6689,哀,0.3154,0.6574,0.0528,0.0007,0.1285
6690,思,0.1276,0.2418,0.0465,0.1386,0.4839
6691,哀,0.0007,0.9928,0.0413,0.3117,0.1749
6692,"哀, 思",0.0068,0.9405,0.0008,0.0400,0.6941
6693,乐,0.9383,0.0002,0.023,0.0303,0.0635
6694,思,0.0234,0.1183,0.0061,0.3621,0.8077
6695,哀,0.0081,0.6057,0.0263,0.2031,0.201
6696,思,0.0604,0.0917,0.0499,0.0087,0.5925
6697,思,0.0017,0.0561,0.0083,0.0002,0.9995
6698,思,0.1334,0.0765,0.3913,0.0013,0.8202
6699,哀,0.1122,0.5505,0.0192,0.3085,0.3711
6700,思,0.2559,0.0336,0.0048,0.3966,0.75
6701,哀,0.1064,0.2041,0.0015,0.1839,0.1206
6702,哀,0.0051,0.3572,0.194,0.0043,0.0096
6703,怒/豪,0.0616,0.0069,0.0318,0.0674,0.0292
6704,思,0.076,0.4019,0.0287,0.0007,0.7602
6705,哀,0.1777,0.6346,0.0208,0.005,0.0262
6706,哀,0.1059,0.7572,0.0154,0.0031,0.1223
6707,思,0.3672,0.0972,0.0147,0.0105,0.5618
6708,思,0.004,0.0203,0.0456,0.0009,0.9923
6709,哀,0.3639,0.5853,0.0126,0.0011,0.157
6710,"哀, 思",0.0138,0.9982,0.0075,0.0433,0.6768
6711,哀,0.0326,0.9975,0.0034,0.0072,0.0265
6712,乐,0.3975,0.2961,0.0899,0.075,0.1851
6713,思,0.081,0.0503,0.1453,0.0778,0.9671
6714,思,0.1584,0.1023,0.024,0.1488,0.1714
6715,"哀, 思",0.0569,0.6517,0.0662,0.0018,0.9445
6716,思,0.0068,0.103,0.0945,0.1264,0.7064
6717,思,0.3173,0.018,0.0202,0.0022,0.8295
6718,乐,0.7195,0.3731,0.0199,0.0546,0.025
6719,"哀, 思",0.1118,0.6288,0.0021,0.0028,0.6265
6720,思,0.0257,0.4077,0.001,0.9313,0.0
6721,哀,0.0233,0.9968,0.0056,0.0038,0.0097
6722,怒/豪,0.0446,0.0395,0.013,0.2813,0.1051
6723,乐,0.9623,0.0016,0.0433,0.1541,0.0953
6724,乐,0.803,0.1769,0.0834,0.0048,0.0048
6725,思,0.3389,0.0723,0.1072,0.0008,0.807
6726,哀,0.3402,0.5597,0.0078,0.0015,0.116
6727,"乐, 思",0.5493,0.1561,0.0021,0.0005,0.8159
6728,哀,0.0096,0.9822,0.0008,0.0157,0.0688
6729,哀,0.0599,0.8634,0.0046,0.0036,0.2271
6730,思,0.0297,0.3011,0.0003,0.1816,0.6941
6731,"乐, 哀",0.5593,0.5278,0.0089,0.0014,0.1053
6732,"乐, 思",0.7603,0.0438,0.0020,0.0045,0.7036
6733,思,0.0686,0.371,0.0035,0.0091,0.9091
6734,怒/豪,0.0917,0.0964,0.0104,0.768,0.1127
6735,乐,0.8174,0.005,0.0271,0.0004,0.2815
6736,哀,0.0067,0.9974,0.0006,0.011,0.3124
6737,思,0.1651,0.0107,0.0206,0.0648,0.697
6738,哀,0.0289,0.3579,0.0293,0.0019,0.1165
6739,"乐, 喜",0.9711,0.0010,0.6662,0.0034,0.0394
6740,怒/豪,0.2524,0.0026,0.0215,0.4214,0.2202
6741,乐,0.8114,0.0449,0.0092,0.0427,0.1804
6742,"乐, 喜",0.6537,0.0027,0.5680,0.0909,0.0893
6743,思,0.1357,0.1455,0.0473,0.0082,0.5194
6744,"哀, 思",0.0091,0.6148,0.0211,0.0088,0.9953
6745,"哀, 思",0.0437,0.6337,0.0282,0.0625,0.5225
6746,哀,0.0254,0.9907,0.0009,0.0014,0.0368
6747,思,0.0863,0.0075,0.0875,0.0002,0.9845
6748,哀,0.0246,0.774,0.231,0.0268,0.14
6749,喜,0.0982,0.1237,0.6413,0.0413,0.1846
6750,"哀, 怒/豪",0.0908,0.5552,0.0310,0.8855,0.2630
6751,哀,0.0059,0.9979,0.0003,0.0006,0.2421
6752,思,0.0482,0.1302,0.0741,0.0116,0.7922
6753,哀,0.0073,0.9999,0.0001,0.0016,0.0192
6754,"乐, 喜",0.5863,0.2173,0.5176,0.0062,0.2165
6755,哀,0.0942,0.9975,0.0015,0.2443,0.3963
6756,哀,0.0178,0.9706,0.0014,0.0015,0.1054
6757,哀,0.0189,0.9351,0.0005,0.0003,0.1926
6758,喜,0.1367,0.0809,0.3646,0.0007,0.0256
6759,"哀, 思",0.0049,0.9619,0.0773,0.0019,0.6667
6760,哀,0.1757,0.9116,0.0412,0.0511,0.1603
6761,乐,0.5048,0.0357,0.0453,0.0049,0.4508
6762,哀,0.0099,0.9462,0.0106,0.0028,0.2919
6763,哀,0.0927,0.5175,0.0366,0.0822,0.4193
6764,"哀, 思",0.3146,0.5647,0.0004,0.0261,0.5741
6765,哀,0.3362,0.693,0.0283,0.019,0.0869
6766,乐,0.946,0.0301,0.1112,0.015,0.1023
6767,哀,0.0142,0.9912,0.0168,0.0048,0.0978
6768,"乐, 哀",0.5866,0.9867,0.0010,0.0080,0.0034
6769,思,0.0084,0.1771,0.2701,0.0025,0.8921
6770,哀,0.0293,0.9509,0.0701,0.0173,0.1411
6771,思,0.0885,0.0258,0.0444,0.0074,0.9892
6772,哀,0.0016,0.0002,0.0012,0.0046,0.0
6773,哀,0.0121,0.9985,0.0002,0.007,0.1755
6774,哀,0.3891,0.9738,0.0011,0.0007,0.0108
6775,哀,0.0145,0.9857,0.0024,0.1224,0.2562
6776,哀,0.0107,0.9331,0.0424,0.1813,0.1952
6777,"乐, 喜",0.8971,0.0169,0.5444,0.0040,0.0500
6778,哀,0.0023,0.9692,0.0001,0.0406,0.1934
6779,思,0.0581,0.2278,0.0787,0.1564,0.4725
6780,乐,0.5862,0.0996,0.2929,0.0132,0.1337
6781,哀,0.3899,0.4307,0.1413,0.0003,0.0493
6782,哀,0.01,0.9998,0.0057,0.0017,0.0083
6783,哀,0.0033,0.9893,0.0011,0.0004,0.1044
6784,哀,0.0099,0.9995,0.0023,0.0001,0.019
6785,思,0.02,0.1973,0.0012,0.089,0.3613
6786,思,0.0604,0.0924,0.0002,0.0121,0.5655
6787,"乐, 哀, 思",0.6654,0.8780,0.0079,0.0024,0.6784
6788,思,0.0025,0.3042,0.0021,0.3132,0.9215
6789,"哀, 思",0.0002,0.9853,0.0010,0.0002,0.9412
6790,"哀, 思",0.1038,0.6203,0.0017,0.0109,0.7689
6791,哀,0.0369,0.9984,0.0002,0.0011,0.075
6792,哀,0.012,0.7614,0.2591,0.0004,0.1012
6793,思,0.0671,0.1423,0.0013,0.0709,0.8894
6794,哀,0.2274,0.6384,0.0244,0.0102,0.376
6795,"哀, 思",0.2442,0.6445,0.0105,0.0055,0.9444
6796,"哀, 思",0.0036,0.9917,0.0004,0.0051,0.5300
6797,"乐, 哀",0.5333,0.8414,0.0046,0.1302,0.1198
6798,哀,0.0269,0.9688,0.0007,0.0009,0.244
6799,哀,0.0057,0.9999,0.0002,0.0002,0.2278
6800,哀,0.0553,0.8719,0.0403,0.013,0.0736
6801,"乐, 思",0.5627,0.0474,0.0129,0.0017,0.9088
6802,"乐, 思",0.5359,0.1626,0.1151,0.0066,0.5348
6803,思,0.143,0.4395,0.0039,0.0266,0.71
6804,哀,0.1472,0.969,0.0066,0.0097,0.2108
6805,哀,0.4814,0.7944,0.0488,0.0033,0.0265
6806,思,0.0278,0.3438,0.1756,0.0143,0.945
6807,思,0.0907,0.3539,0.0228,0.0017,0.9653
6808,"哀, 思",0.0184,0.6624,0.0017,0.0185,0.6016
6809,"哀, 思",0.0003,0.9492,0.0013,0.1508,0.8184
6810,哀,0.0182,0.893,0.017,0.4032,0.1891
6811,哀,0.0106,0.9781,0.002,0.0743,0.3459
6812,哀,0.0081,0.9999,0.0011,0.0006,0.0244
6813,哀,0.002,0.9999,0.0008,0.0018,0.0532
6814,"哀, 思",0.0138,0.8623,0.0034,0.0037,0.7514
6815,哀,0.0032,0.9869,0.0006,0.0176,0.2354
6816,"哀, 思",0.0789,0.7667,0.0013,0.0118,0.6458
6817,"乐, 思",0.6686,0.0313,0.0033,0.0105,0.6532
6818,哀,0.0102,0.8766,0.0055,0.0006,0.0487
6819,思,0.0338,0.1859,0.243,0.0187,0.4988
6820,哀,0.0527,0.9524,0.0045,0.0046,0.0732
6821,"哀, 思",0.0717,0.9898,0.0020,0.1785,0.6442
6822,乐,0.7147,0.0712,0.0114,0.0619,0.4209
6823,"哀, 思",0.0394,0.6941,0.0003,0.0012,0.9759
6824,哀,0.0604,0.6246,0.0013,0.2104,0.271
6825,哀,0.0398,0.9876,0.0012,0.0037,0.0282
6826,怒/豪,0.0133,0.2464,0.0222,0.7987,0.2123
6827,思,0.0242,0.0576,0.0018,0.0075,0.9436
6828,"哀, 思",0.0119,0.9865,0.0004,0.0028,0.7954
6829,哀,0.1504,0.7923,0.0075,0.0222,0.171
6830,哀,0.0006,0.999,0.0006,0.0024,0.2403
6831,哀,0.2496,0.9423,0.0262,0.0815,0.1839
6832,思,0.2319,0.2604,0.2043,0.002,0.4561
6833,"哀, 喜",0.0013,0.6182,0.7867,0.0298,0.1119
6834,思,0.0618,0.3093,0.0969,0.0005,0.4455
6835,"哀, 怒/豪",0.0440,0.6499,0.0538,0.9238,0.4185
6836,"喜, 思",0.0087,0.2340,0.7888,0.0060,0.9405
6837,思,0.0165,0.0293,0.0057,0.0582,0.9754
6838,"乐, 思",0.8076,0.0012,0.0715,0.0650,0.6875
6839,乐,0.9839,0.0085,0.1685,0.0129,0.001
6840,乐,0.6551,0.0369,0.1172,0.0176,0.0233
6841,乐,0.9249,0.0342,0.0521,0.0003,0.1599
6842,乐,0.8631,0.1186,0.0092,0.0068,0.0089
6843,哀,0.0361,0.452,0.0025,0.267,0.2093
6844,"怒/豪, 思",0.4252,0.1807,0.0100,0.9139,0.5024
6845,思,0.0792,0.0166,0.001,0.0058,0.9422
6846,乐,0.6889,0.0581,0.1785,0.0047,0.1921
6847,思,0.0448,0.4126,0.0453,0.0028,0.6614
6848,哀,0.1103,0.6315,0.0154,0.0007,0.3489
6849,思,0.1473,0.0063,0.0182,0.0041,0.7719
6850,哀,0.0798,0.9207,0.0041,0.0064,0.2313
6851,思,0.1447,0.4013,0.0044,0.0203,0.8021
6852,哀,0.0106,0.9989,0.0006,0.0006,0.0183
6853,哀,0.1264,0.6607,0.0286,0.0639,0.2875
6854,哀,0.0073,0.842,0.0027,0.31,0.0138
6855,哀,0.0169,0.9692,0.0039,0.0014,0.0617
6856,"乐, 哀",0.7427,0.5100,0.0066,0.1609,0.0111
6857,哀,0.0677,0.3866,0.0067,0.0514,0.3284
6858,思,0.0105,0.4014,0.0095,0.0086,0.8163
6859,思,0.1566,0.009,0.1029,0.0006,0.9924
6860,思,0.0662,0.0758,0.0468,0.0018,0.1246
6861,思,0.0628,0.0453,0.0057,0.0586,0.8692
6862,思,0.0211,0.3968,0.0014,0.0016,0.8356
6863,哀,0.0275,0.9982,0.0038,0.0049,0.009
6864,"喜, 思",0.0340,0.0204,0.5265,0.0184,0.8329
6865,哀,0.0198,0.4884,0.0204,0.1034,0.3113
6866,"哀, 思",0.0827,0.7860,0.0034,0.1618,0.9476
6867,"乐, 思",0.7414,0.0091,0.0302,0.0026,0.5207
6868,乐,0.9383,0.0095,0.2763,0.0025,0.3041
6869,思,0.0051,0.0647,0.0047,0.0002,0.9403
6870,思,0.1843,0.1849,0.0003,0.2104,0.3903
6871,思,0.2946,0.0783,0.0872,0.0035,0.5941
6872,哀,0.0171,0.9158,0.0128,0.0002,0.3948
6873,哀,0.016,0.8462,0.0173,0.0782,0.3422
6874,喜,0.0242,0.0877,0.7835,0.0036,0.068
6875,哀,0.0658,0.2336,0.0343,0.0772,0.0087
6876,思,0.0568,0.0986,0.0401,0.0344,0.9161
6877,乐,0.7187,0.0135,0.156,0.1716,0.1406
6878,怒/豪,0.0971,0.085,0.0005,0.2717,0.2323
6879,哀,0.0269,0.9997,0.0006,0.0022,0.0286
6880,哀,0.2988,0.7828,0.0475,0.0208,0.0523
6881,哀,0.3724,0.625,0.001,0.0103,0.2188
6882,思,0.1176,0.458,0.0133,0.0108,0.5875
6883,乐,0.3153,0.2588,0.0071,0.0343,0.0635
6884,乐,0.6788,0.0351,0.2941,0.0239,0.2531
6885,"哀, 思",0.1161,0.6525,0.0012,0.0426,0.6603
6886,哀,0.3742,0.4409,0.1565,0.0071,0.2009
6887,思,0.0143,0.3061,0.0163,0.0203,0.8074
6888,哀,0.0774,0.8786,0.0074,0.1417,0.0358
6889,哀,0.0018,0.9993,0.0074,0.0071,0.0075
6890,思,0.0944,0.3105,0.0108,0.0746,0.4996
6891,思,0.0757,0.0486,0.1305,0.078,0.3508
6892,乐,0.9787,0.0108,0.0063,0.0291,0.0082
6893,乐,0.5751,0.0509,0.0031,0.0486,0.4325
6894,哀,0.1064,0.5837,0.0029,0.0112,0.4612
6895,"哀, 思",0.0016,0.8002,0.0533,0.0017,0.8913
6896,"哀, 怒/豪",0.0336,0.5075,0.0367,0.6445,0.4428
6897,哀,0.0281,0.9838,0.001,0.0036,0.3828
6898,哀,0.0123,0.8233,0.0398,0.4821,0.2216
6899,乐,0.7814,0.0042,0.0381,0.1482,0.032
6900,哀,0.2568,0.65,0.1429,0.134,0.194
6901,哀,0.0022,0.994,0.0008,0.052,0.0057
6902,乐,0.7812,0.1358,0.2025,0.0072,0.1668
6903,哀,0.0123,0.9997,0.0017,0.0002,0.0665
6904,乐,0.9885,0.0001,0.332,0.0097,0.0372
6905,乐,0.9033,0.4367,0.0062,0.0038,0.0078
6906,乐,0.8014,0.1116,0.0054,0.0035,0.3091
6907,"乐, 喜",0.9342,0.1947,0.8196,0.0019,0.1334
6908,乐,0.8798,0.0314,0.3002,0.0097,0.0436
6909,哀,0.0165,0.9992,0.0003,0.0022,0.0228
6910,思,0.212,0.177,0.0194,0.019,0.3306
6911,"乐, 喜",0.8774,0.0022,0.5284,0.0699,0.0459
6912,乐,0.4622,0.0443,0.0787,0.0318,0.4436
6913,"哀, 怒/豪",0.3439,0.7915,0.0252,0.5807,0.0286
6914,哀,0.0791,0.8963,0.1145,0.0054,0.0585
6915,乐,0.8956,0.0009,0.1775,0.003,0.2081
6916,"乐, 思",0.8830,0.0005,0.0713,0.0193,0.6805
6917,思,0.0128,0.1409,0.4571,0.0072,0.7949
6918,哀,0.3633,0.9192,0.0017,0.0192,0.0108
6919,哀,0.2981,0.4052,0.1503,0.0372,0.3555
6920,思,0.4344,0.0982,0.0921,0.0101,0.4424
6921,思,0.074,0.0391,0.0451,0.0142,0.7852
6922,哀,0.008,0.9954,0.0006,0.0001,0.2692
6923,哀,0.0046,0.9994,0.0006,0.0019,0.0329
6924,哀,0.1257,0.9289,0.0292,0.3772,0.081
6925,乐,0.8556,0.0952,0.4619,0.0322,0.0094
6926,哀,0.0309,0.8727,0.1762,0.0299,0.1519
6927,乐,0.9246,0.1184,0.0437,0.0295,0.2763
6928,哀,0.0729,0.9648,0.0038,0.003,0.307
6929,哀,0.0484,0.9409,0.0102,0.207,0.1709
6930,乐,0.3072,0.0997,0.058,0.0117,0.217
6931,思,0.2189,0.0893,0.0136,0.1355,0.3855
6932,思,0.327,0.0933,0.1196,0.0069,0.5127
6933,哀,0.1316,0.8205,0.001,0.0278,0.3365
6934,哀,0.0279,0.9967,0.0013,0.0067,0.0128
6935,"乐, 喜",0.8641,0.0315,0.9757,0.0035,0.0897
6936,思,0.0248,0.0071,0.0039,0.0016,0.9549
6937,"喜, 思",0.2432,0.0017,0.7739,0.0030,0.6883
6938,"哀, 思",0.0309,0.8828,0.0254,0.0006,0.6291
6939,乐,0.7978,0.2274,0.0698,0.2361,0.0491
6940,哀,0.1776,0.441,0.0095,0.0233,0.1474
6941,乐,0.9833,0.0009,0.0009,0.0599,0.0225
6942,"怒/豪, 思",0.0918,0.2077,0.0715,0.9285,0.5667
6943,乐,0.9939,0.0005,0.1655,0.0005,0.4353
6944,哀,0.0066,0.9946,0.0006,0.0081,0.0323
6945,哀,0.0756,0.2141,0.0498,0.0031,0.0808
6946,哀,0.0284,0.8054,0.0024,0.0735,0.0447
6947,"哀, 怒/豪",0.0030,0.9789,0.0003,0.5658,0.2148
6948,哀,0.0338,0.9659,0.0026,0.0988,0.0505
6949,"喜, 思",0.3661,0.0058,0.7493,0.0113,0.5541
6950,哀,0.1564,0.8968,0.0887,0.0008,0.1147
6951,思,0.0423,0.4878,0.0184,0.0045,0.6935
6952,哀,0.0093,0.9998,0.0019,0.0001,0.0365
6953,哀,0.0007,0.9766,0.0084,0.0086,0.416
6954,乐,0.7392,0.3994,0.0206,0.0296,0.0632
6955,乐,0.7109,0.0763,0.2395,0.079,0.0896
6956,哀,0.0131,0.868,0.0018,0.0547,0.0469
6957,"乐, 思",0.5844,0.1481,0.1205,0.0271,0.8458
6958,哀,0.0326,0.9455,0.0475,0.0038,0.0515
6959,喜,0.0728,0.005,0.6242,0.0952,0.1647
6960,哀,0.0527,0.4429,0.0122,0.1805,0.2314
6961,喜,0.3628,0.1881,0.6639,0.0683,0.0
6962,"哀, 思",0.0148,0.9634,0.0002,0.0014,0.9384
6963,思,0.3762,0.0043,0.0245,0.0026,0.7043
6964,"怒/豪, 思",0.0290,0.0052,0.0048,0.9812,0.7241
6965,思,0.301,0.2173,0.0118,0.1756,0.3635
6966,思,0.0264,0.4312,0.063,0.2785,0.6119
6967,思,0.28,0.1397,0.0162,0.0041,0.6406
6968,哀,0.4325,0.4851,0.0272,0.0413,0.1968
6969,"乐, 思",0.6061,0.0095,0.1660,0.0048,0.7832
6970,哀,0.0716,0.8638,0.0003,0.0536,0.4275
6971,哀,0.0436,0.9398,0.0042,0.1065,0.0799
6972,哀,0.1882,0.3136,0.1465,0.0113,0.0111
6973,怒/豪,0.0098,0.4346,0.0063,0.5533,0.1598
6974,哀,0.3449,0.6882,0.0173,0.0063,0.0594
6975,乐,0.9611,0.0055,0.3398,0.0005,0.0256
6976,"哀, 思",0.0031,0.8674,0.0015,0.0064,0.5358
6977,乐,0.9253,0.1735,0.1203,0.0036,0.0776
6978,哀,0.0297,0.9955,0.0012,0.0021,0.0228
6979,乐,0.6916,0.2861,0.0775,0.0817,0.0726
6980,"哀, 思",0.0022,0.8481,0.0160,0.1021,0.8217
6981,乐,0.1621,0.0757,0.0124,0.0597,0.1098
6982,思,0.1502,0.0025,0.3937,0.1336,0.7814
6983,怒/豪,0.0467,0.2906,0.0835,0.6839,0.1091
6984,哀,0.0008,0.9997,0.0008,0.0045,0.0036
6985,乐,0.5686,0.1327,0.0005,0.0015,0.1119
6986,"哀, 思",0.0074,0.9749,0.0019,0.0007,0.5067
6987,哀,0.1202,0.7476,0.0033,0.0507,0.0274
6988,哀,0.0061,0.9998,0.0004,0.0001,0.0682
6989,怒/豪,0.2673,0.0296,0.0447,0.464,0.4105
6990,喜,0.3461,0.082,0.5328,0.0442,0.0031
6991,"哀, 思",0.0251,0.9329,0.0003,0.0004,0.7301
6992,乐,0.9736,0.0427,0.2587,0.0061,0.1482
6993,"哀, 思",0.0012,0.5018,0.0025,0.0001,0.9582
6994,"怒/豪, 思",0.2270,0.0310,0.3655,0.5817,0.7150
6995,"哀, 思",0.0007,0.8577,0.0048,0.0050,0.9015
6996,哀,0.4545,0.5611,0.0561,0.0155,0.1457
6997,思,0.4183,0.0547,0.003,0.0056,0.7209
6998,思,0.1976,0.212,0.0428,0.0138,0.2767
6999,"乐, 喜",0.6437,0.0054,0.7791,0.0012,0.1248
7000,"哀, 思",0.0048,0.8861,0.0968,0.0003,0.8322
7001,乐,0.9086,0.0198,0.0944,0.0286,0.0586
7002,思,0.3097,0.2979,0.0114,0.044,0.3991
7003,哀,0.0131,0.8309,0.009,0.0125,0.1928
7004,乐,0.7172,0.0685,0.0255,0.0567,0.3609
7005,哀,0.0422,0.9578,0.0003,0.0182,0.1711
7006,哀,0.0697,0.962,0.1403,0.009,0.1816
7007,哀,0.0176,0.995,0.0023,0.0034,0.0838
7008,乐,0.8512,0.0013,0.035,0.06,0.3334
7009,"哀, 思",0.0121,0.8200,0.0014,0.0090,0.8118
7010,怒/豪,0.101,0.4343,0.046,0.6139,0.4723
7011,乐,0.4959,0.0056,0.0202,0.0334,0.3022
7012,"乐, 思",0.5273,0.0028,0.0299,0.0005,0.9729
7013,乐,0.6236,0.1208,0.1134,0.0651,0.1961
7014,哀,0.033,0.9445,0.0684,0.0243,0.1447
7015,哀,0.0956,0.2064,0.065,0.0379,0.1895
7016,思,0.0834,0.0674,0.0268,0.0451,0.9632
7017,乐,0.8815,0.0514,0.0981,0.0002,0.1362
7018,"哀, 怒/豪",0.0748,0.5305,0.0059,0.5697,0.2891
7019,哀,0.0281,0.7735,0.2822,0.021,0.0033
7020,思,0.0875,0.0897,0.2099,0.0079,0.9601
7021,"哀, 思",0.1020,0.6797,0.0204,0.0756,0.5880
7022,乐,0.7976,0.1194,0.0118,0.0088,0.1978
7023,乐,0.8806,0.0164,0.291,0.0189,0.1196
7024,思,0.3119,0.4196,0.0209,0.0063,0.5639
7025,"哀, 思",0.1224,0.8252,0.0074,0.0012,0.6024
7026,思,0.0122,0.4691,0.008,0.0002,0.9953
7027,哀,0.1087,0.5413,0.0076,0.0018,0.244
7028,"哀, 思",0.1619,0.8021,0.0004,0.0458,0.6419
